DateID,SupplierID,LeadTimeDays,DefectRatePercent,OnTimeDeliveryPercent,PurchaseOrderFulfillmentPercent
20240827,2,10,3.22,99.08,91.1
20240827,3,19,1.84,92.27,91.63
20240827,4,9,3.21,96.48,91.51
20240827,5,15,2.38,93.74,90.25
20240827,6,17,1.24,99.86,90.71
20240827,7,19,4.19,97.78,98.27
20240827,8,6,0.8,97.59,95.54
20240827,9,15,3.19,99.22,93.07
20240827,10,9,2.32,93.92,93.77
20240827,11,8,4.44,90.49,98.24
20240827,12,16,1.44,90.39,92.29
20240827,13,19,0.61,99.63,91.94
20240827,14,9,2.19,90.46,98.73
20240827,15,7,3.14,96.18,93.68
20240828,1,14,2.97,97.65,94.45
20240828,2,14,3.55,93.7,95.14
20240828,3,7,3.86,90.64,98.6
20240828,4,13,4.68,92.47,99.37
20240828,5,6,1.76,97.93,90.75
20240828,6,7,0.01,95.6,96.11
20240828,7,16,2.29,96.5,99.49
20240828,8,8,4.1,91.75,90.23
20240828,9,9,1.0,98.87,94.11
20240828,10,8,1.82,95.8,95.62
20240828,11,7,0.39,94.11,96.91
20240828,12,15,4.86,93.01,91.53
20240828,13,9,1.53,99.31,93.7
20240828,14,16,0.7,95.89,92.64
20240828,15,9,4.93,92.57,90.5
20240829,1,19,4.04,97.74,93.59
20240829,2,14,2.91,91.77,91.83
20240829,3,10,4.94,95.04,94.4
20240829,4,10,4.05,96.81,92.9
20240829,5,10,3.72,94.46,96.09
20240829,6,11,0.7,95.69,98.24
20240829,7,11,4.87,97.6,96.69
20240829,8,6,2.33,95.82,96.94
20240829,9,7,0.47,91.12,90.34
20240829,10,9,1.37,99.61,92.17
20240829,11,14,3.82,92.73,93.86
20240829,12,15,2.22,98.85,95.09
20240829,13,10,1.21,97.92,92.82
20240829,14,15,4.02,98.66,96.96
20240829,15,9,3.9,92.42,96.87
20240830,1,19,3.64,93.13,98.55
20240830,2,16,0.16,98.19,90.65
20240830,3,11,2.72,97.63,98.26
20240830,4,13,2.58,97.66,91.97
20240830,5,15,0.79,96.46,97.33
20240830,6,14,2.88,91.62,93.08
20240830,7,15,2.91,95.12,91.44
20240830,8,11,0.87,93.76,98.94
20240830,9,15,4.78,98.06,92.48
20240830,10,19,1.12,94.82,95.97
20240830,11,8,2.42,90.83,97.66
20240830,12,19,3.89,97.73,94.59
20240830,13,13,3.68,97.52,93.65
20240830,14,9,2.58,94.51,94.89
20240830,15,12,4.69,98.17,97.2
20240831,1,7,4.78,94.45,93.85
20240831,2,10,1.65,95.15,90.53
20240831,3,13,0.83,99.27,97.96
20240831,4,19,0.27,96.1,95.81
20240831,5,16,2.32,91.8,99.69
20240831,6,16,3.0,93.82,97.88
20240831,7,11,1.37,94.61,92.8
20240831,8,10,0.43,97.63,98.27
20240831,9,14,2.09,91.19,95.04
20240831,10,15,3.59,91.26,90.04
20240831,11,6,3.65,90.34,91.0
20240831,12,8,2.93,97.98,98.87
20240831,13,5,3.93,97.43,91.81
20240831,14,13,0.38,92.96,91.64
20240831,15,6,4.96,98.62,93.27
20240901,1,16,4.7,98.43,96.45
20240901,2,14,1.05,90.32,92.54
20240901,3,7,3.63,93.3,96.7
20240901,4,6,1.02,98.26,96.61
20240901,5,9,1.2,93.6,91.36
20240901,6,9,2.0,93.34,91.51
20240901,7,5,4.12,96.8,94.87
20240901,8,6,0.81,94.59,91.84
20240901,9,14,0.42,96.71,96.32
20240901,10,14,0.42,99.57,93.98
20240901,11,12,4.81,94.46,93.93
20240901,12,15,1.07,90.41,93.76
20240901,13,18,1.88,90.2,95.03
20240901,14,8,0.88,91.09,95.62
20240901,15,15,2.62,93.22,94.68
20240902,1,5,2.02,98.55,93.37
20240902,2,7,4.93,99.84,95.32
20240902,3,12,0.29,95.42,96.73
20240902,4,7,3.13,98.86,92.77
20240902,5,11,1.15,92.54,92.18
20240902,6,11,2.27,97.79,92.44
20240902,7,18,4.72,94.06,93.23
20240902,8,7,3.83,99.63,92.63
20240902,9,16,3.63,93.01,94.45
20240902,10,5,2.01,90.57,93.16
20240902,11,10,3.66,96.27,92.53
20240902,12,6,2.54,94.89,95.24
20240902,13,6,0.27,93.94,92.61
20240902,14,15,2.78,92.39,93.88
20240902,15,17,4.65,96.57,94.48
20240903,1,10,2.51,90.3,92.58
20240903,2,17,0.97,98.47,93.37
20240903,3,5,0.5,96.79,98.45
20240903,4,15,4.65,99.98,99.77
20240903,5,5,1.86,95.48,91.51
20240903,6,9,4.18,90.45,94.43
20240903,7,13,3.1,97.64,97.21
20240903,8,6,2.37,95.35,96.14
20240903,9,13,1.71,99.28,92.61
20240903,10,5,1.45,96.59,93.25
20240903,11,6,4.93,96.21,92.36
20240903,12,9,4.17,97.43,92.79
20240903,13,10,3.75,95.4,96.04
20240903,14,9,1.29,95.1,91.74
20240903,15,17,4.76,90.47,98.23
20240904,1,15,2.3,95.23,99.1
20240904,2,13,0.83,93.06,91.14
20240904,3,5,1.74,98.42,96.51
20240904,4,11,2.24,98.96,96.2
20240904,5,13,1.29,94.3,94.22
20240904,6,15,2.16,92.03,93.49
20240904,7,16,1.18,98.49,91.82
20240904,8,15,4.6,98.03,99.01
20240904,9,17,1.63,99.78,91.91
20240904,10,10,1.02,99.63,93.36
20240904,11,7,0.36,90.33,95.06
20240904,12,19,0.18,97.51,95.18
20240904,13,11,0.96,98.3,95.72
20240904,14,10,1.55,94.9,90.75
20240904,15,7,2.95,97.03,96.68
20240905,1,7,3.35,98.19,93.63
20240905,2,6,3.06,91.08,98.96
20240905,3,5,0.82,99.64,98.82
20240905,4,13,4.1,99.53,95.04
20240905,5,12,3.46,97.56,93.09
20240905,6,19,3.2,91.95,96.17
20240905,7,15,3.47,96.52,95.56
20240905,8,19,3.24,96.84,96.18
20240905,9,9,0.77,97.92,95.34
20240905,10,17,3.56,98.41,92.13
20240905,11,6,0.1,99.4,90.61
20240905,12,6,0.46,94.94,94.22
20240905,13,15,1.26,96.83,92.37
20240905,14,9,2.87,99.84,98.66
20240905,15,9,3.27,96.93,96.25
20240906,1,6,4.13,95.25,93.65
20240906,2,7,1.99,92.4,92.38
20240906,3,13,3.2,93.24,92.42
20240906,4,19,2.56,97.16,93.7
20240906,5,17,2.36,94.94,93.66
20240906,6,12,0.33,90.06,96.46
20240906,7,16,2.46,92.62,95.0
20240906,8,19,1.87,91.83,90.34
20240906,9,17,3.19,93.13,99.19
20240906,10,13,0.22,97.86,98.26
20240906,11,5,2.15,95.87,90.86
20240906,12,14,1.02,96.65,98.75
20240906,13,18,2.29,94.23,97.86
20240906,14,18,4.69,92.73,93.31
20240906,15,16,4.24,97.21,98.33
20240907,1,8,2.27,94.37,95.18
20240907,2,14,1.7,91.88,93.38
20240907,3,9,2.45,96.87,92.39
20240907,4,16,1.37,96.61,93.73
20240907,5,5,1.58,92.12,93.67
20240907,6,18,2.0,90.51,96.43
20240907,7,12,4.45,93.73,91.11
20240907,8,19,1.84,91.96,93.99
20240907,9,7,3.39,95.9,92.07
20240907,10,6,0.69,97.62,94.65
20240907,11,6,0.98,90.2,92.74
20240907,12,18,4.28,96.44,93.54
20240907,13,11,3.08,95.71,96.95
20240907,14,19,2.47,96.32,92.44
20240907,15,12,1.93,96.13,94.95
20240908,1,9,2.51,96.89,96.68
20240908,2,17,4.7,94.52,96.0
20240908,3,5,0.19,93.89,90.37
20240908,4,10,4.17,90.4,97.55
20240908,5,17,0.42,97.13,97.81
20240908,6,7,1.21,96.27,92.12
20240908,7,11,0.24,94.72,99.24
20240908,8,19,1.28,97.95,96.83
20240908,9,18,4.72,94.42,98.25
20240908,10,9,0.42,93.43,91.88
20240908,11,6,1.23,97.9,92.25
20240908,12,9,3.36,93.92,93.59
20240908,13,8,2.02,90.5,95.84
20240908,14,10,3.57,96.21,98.4
20240908,15,15,2.25,94.93,98.03
20240909,1,16,3.05,99.34,94.12
20240909,2,8,0.12,94.13,95.78
20240909,3,17,3.04,98.75,98.71
20240909,4,10,1.01,97.84,94.34
20240909,5,17,0.68,98.27,96.33
20240909,6,14,1.25,96.88,98.9
20240909,7,8,5.0,93.6,98.07
20240909,8,14,3.21,90.67,93.34
20240909,9,19,0.47,93.22,92.88
20240909,10,5,4.7,91.59,95.79
20240909,11,8,0.72,90.85,91.78
20240909,12,17,4.51,95.38,96.93
20240909,13,13,2.74,93.05,90.74
20240909,14,5,3.04,97.12,95.59
20240909,15,17,4.35,92.56,98.32
20240910,1,18,2.65,99.27,97.05
20240910,2,14,4.99,98.56,97.12
20240910,3,5,1.9,98.23,93.88
20240910,4,13,0.54,93.13,99.27
20240910,5,10,2.08,97.87,98.65
20240910,6,12,0.06,90.11,98.4
20240910,7,16,3.57,94.71,90.99
20240910,8,11,2.44,98.8,93.25
20240910,9,19,4.2,92.6,96.34
20240910,10,18,3.78,90.94,95.58
20240910,11,11,3.63,91.46,98.59
20240910,12,11,3.33,91.86,93.9
20240910,13,7,3.42,93.95,91.77
20240910,14,6,3.41,96.93,99.6
20240910,15,9,3.53,90.39,98.54
20240911,1,9,4.66,95.12,97.52
20240911,2,13,4.26,91.21,94.28
20240911,3,6,1.07,92.2,98.4
20240911,4,10,3.68,93.98,96.16
20240911,5,7,4.29,93.97,98.14
20240911,6,5,4.67,94.49,93.9
20240911,7,11,0.52,94.5,98.21
20240911,8,19,4.61,94.13,92.91
20240911,9,19,2.1,93.07,93.7
20240911,10,10,3.53,99.91,94.12
20240911,11,6,0.8,96.36,96.36
20240911,12,11,4.76,92.23,90.53
20240911,13,10,4.62,96.63,95.68
20240911,14,14,1.73,95.16,91.58
20240911,15,5,2.69,93.71,99.22
20240912,1,19,3.89,98.38,93.97
20240912,2,9,1.25,94.76,97.77
20240912,3,17,3.22,96.57,92.11
20240912,4,14,0.81,93.23,94.82
20240912,5,10,2.33,99.59,90.91
20240912,6,5,0.87,92.03,94.56
20240912,7,18,4.3,99.02,95.08
20240912,8,5,1.86,99.66,99.36
20240912,9,10,2.68,95.37,96.36
20240912,10,15,3.61,92.17,97.5
20240912,11,12,4.21,91.87,94.01
20240912,12,18,0.89,91.73,94.69
20240912,13,5,1.26,96.2,90.7
20240912,14,18,1.86,90.49,97.41
20240912,15,19,1.25,92.74,92.16
20240913,1,17,2.83,93.07,90.65
20240913,2,17,2.7,96.78,95.81
20240913,3,17,4.96,90.77,92.42
20240913,4,16,3.07,97.13,92.38
20240913,5,19,4.98,90.07,90.86
20240913,6,12,0.67,96.36,99.66
20240913,7,12,3.71,96.41,93.04
20240913,8,15,0.63,97.12,97.28
20240913,9,11,1.7,98.94,94.49
20240913,10,16,4.79,92.5,99.19
20240913,11,7,3.95,92.92,92.72
20240913,12,19,1.31,93.93,98.73
20240913,13,6,3.62,98.1,96.1
20240913,14,8,0.87,99.52,97.2
20240913,15,5,4.7,96.34,99.21
20240914,1,10,4.15,97.13,98.46
20240914,2,5,2.6,98.36,98.13
20240914,3,7,0.83,92.76,99.14
20240914,4,19,1.48,97.26,97.14
20240914,5,8,4.56,92.1,95.86
20240914,6,14,1.16,93.31,92.46
20240914,7,8,3.89,91.26,92.89
20240914,8,17,2.34,95.06,94.33
20240914,9,5,1.69,93.7,93.56
20240914,10,16,2.21,93.27,94.59
20240914,11,12,2.59,90.5,90.07
20240914,12,15,0.85,96.47,99.16
20240914,13,5,1.69,93.97,93.76
20240914,14,11,4.98,92.93,90.6
20240914,15,8,2.31,93.41,91.15
20240915,1,11,0.14,93.86,92.23
20240915,2,6,2.02,91.63,97.58
20240915,3,13,0.91,95.85,92.21
20240915,4,7,3.04,98.04,95.69
20240915,5,17,0.12,94.88,93.73
20240915,6,6,2.71,94.43,98.98
20240915,7,16,2.2,92.36,91.63
20240915,8,15,0.76,98.84,97.29
20240915,9,5,1.6,95.58,95.57
20240915,10,11,0.61,98.74,93.34
20240915,11,16,2.98,96.01,97.28
20240915,12,8,3.98,91.0,96.19
20240915,13,10,1.91,94.28,99.54
20240915,14,16,1.76,92.72,96.58
20240915,15,14,2.25,98.81,99.18
20240916,1,18,0.1,93.2,99.94
20240916,2,11,3.29,92.75,97.21
20240916,3,7,4.45,94.24,97.57
20240916,4,14,3.37,94.84,96.63
20240916,5,14,3.06,90.44,94.76
20240916,6,5,3.39,95.24,99.42
20240916,7,15,0.19,97.86,99.34
20240916,8,13,2.99,95.21,96.29
20240916,9,17,2.02,90.4,91.6
20240916,10,5,4.93,99.39,92.86
20240916,11,11,4.03,94.18,92.94
20240916,12,7,2.64,97.19,97.55
20240916,13,19,4.83,93.38,91.04
20240916,14,15,2.21,95.11,96.45
20240916,15,17,2.49,97.15,94.15
20240917,1,13,2.19,95.37,93.35
20240917,2,17,1.51,92.41,94.95
20240917,3,8,1.89,95.37,97.03
20240917,4,11,0.22,93.4,93.29
20240917,5,9,2.54,91.3,91.03
20240917,6,15,0.56,90.23,97.71
20240917,7,19,1.56,91.81,92.97
20240917,8,10,1.7,96.05,97.23
20240917,9,15,2.87,97.79,97.84
20240917,10,5,0.31,96.67,94.48
20240917,11,12,0.59,96.98,92.85
20240917,12,16,3.78,98.96,96.54
20240917,13,16,0.98,92.6,90.84
20240917,14,14,1.56,91.28,95.64
20240917,15,7,4.98,98.28,99.91
20240918,1,16,4.67,99.74,91.63
20240918,2,11,4.95,90.4,91.07
20240918,3,11,0.78,90.57,90.46
20240918,4,13,1.32,91.39,96.94
20240918,5,19,4.33,95.13,98.59
20240918,6,14,4.64,99.26,96.52
20240918,7,12,4.31,96.4,93.19
20240918,8,10,2.76,92.0,96.68
20240918,9,9,0.21,98.84,97.02
20240918,10,6,3.19,95.21,94.06
20240918,11,9,4.87,93.87,96.19
20240918,12,9,3.93,93.27,96.1
20240918,13,5,4.96,92.33,98.39
20240918,14,16,3.24,95.55,94.7
20240918,15,18,0.5,96.29,92.23
20240919,1,17,0.42,97.34,90.02
20240919,2,9,3.87,93.11,99.01
20240919,3,8,1.16,92.56,90.93
20240919,4,13,4.57,93.25,97.89
20240919,5,16,1.6,96.84,94.27
20240919,6,16,2.23,99.12,92.85
20240919,7,10,2.06,94.9,97.46
20240919,8,14,2.5,91.84,95.08
20240919,9,8,3.58,94.93,90.86
20240919,10,5,2.07,99.03,94.35
20240919,11,7,0.75,91.47,97.45
20240919,12,8,4.66,98.85,98.84
20240919,13,17,3.14,91.53,97.21
20240919,14,9,1.91,93.3,98.36
20240919,15,16,3.71,98.74,91.81
20240920,1,15,0.87,99.01,99.77
20240920,2,13,3.25,92.2,92.94
20240920,3,17,4.78,92.16,96.43
20240920,4,19,0.44,98.1,98.76
20240920,5,6,0.06,94.0,94.98
20240920,6,13,1.44,96.9,96.57
20240920,7,5,2.51,99.54,97.1
20240920,8,6,1.82,92.98,97.1
20240920,9,17,3.13,94.83,90.07
20240920,10,7,1.14,99.42,90.97
20240920,11,17,0.5,95.08,97.52
20240920,12,15,4.62,94.24,92.5
20240920,13,11,0.76,94.2,96.02
20240920,14,10,4.12,99.77,94.31
20240920,15,7,2.4,97.55,92.78
20240921,1,6,2.61,92.0,90.77
20240921,2,11,1.23,94.54,94.18
20240921,3,15,1.68,90.33,97.67
20240921,4,9,1.58,98.79,94.92
20240921,5,5,4.84,92.33,94.17
20240921,6,15,2.48,98.37,96.27
20240921,7,11,2.12,94.4,90.96
20240921,8,7,1.14,91.48,95.65
20240921,9,16,4.15,98.63,95.46
20240921,10,9,1.89,93.92,90.17
20240921,11,19,3.49,90.26,93.67
20240921,12,13,0.59,92.07,91.85
20240921,13,17,2.77,97.12,97.5
20240921,14,10,3.38,92.54,97.97
20240921,15,18,3.92,95.9,94.44
20240922,1,13,1.19,91.49,98.88
20240922,2,11,2.78,95.76,94.03
20240922,3,10,1.59,92.93,90.38
20240922,4,6,1.39,90.88,90.64
20240922,5,11,3.56,95.65,95.05
20240922,6,19,3.08,95.68,95.91
20240922,7,16,0.87,94.67,90.08
20240922,8,10,2.61,95.24,97.37
20240922,9,9,4.76,96.62,98.73
20240922,10,17,1.32,93.08,93.96
20240922,11,12,1.4,91.74,96.23
20240922,12,10,1.84,94.52,96.77
20240922,13,7,4.29,94.36,90.77
20240922,14,12,3.87,94.35,92.76
20240922,15,9,3.08,96.49,92.03
20240923,1,16,1.25,98.13,97.64
20240923,2,6,3.37,90.18,91.45
20240923,3,11,4.0,98.09,95.89
20240923,4,15,4.26,94.42,98.04
20240923,5,8,2.4,91.5,99.32
20240923,6,10,3.01,93.99,94.02
20240923,7,18,0.38,96.71,94.49
20240923,8,18,2.7,95.61,98.86
20240923,9,10,0.86,98.7,92.62
20240923,10,16,1.92,94.01,96.6
20240923,11,6,0.29,99.92,96.42
20240923,12,11,1.83,93.23,99.7
20240923,13,10,2.24,92.16,90.66
20240923,14,16,1.25,91.6,99.32
20240923,15,6,3.18,97.67,93.68
20240924,1,18,1.69,91.56,97.73
20240924,2,17,2.01,97.01,92.07
20240924,3,5,4.13,95.41,90.13
20240924,4,16,1.09,91.34,90.63
20240924,5,13,4.57,99.26,95.54
20240924,6,16,2.23,99.99,94.92
20240924,7,8,2.73,95.57,97.14
20240924,8,19,1.4,90.94,99.46
20240924,9,7,0.04,90.74,98.41
20240924,10,8,3.75,94.27,94.9
20240924,11,19,3.23,96.83,91.77
20240924,12,8,4.63,96.28,96.34
20240924,13,5,4.78,92.05,95.29
20240924,14,14,2.34,93.24,93.3
20240924,15,15,2.65,93.74,97.22
20240925,1,16,0.96,93.79,93.38
20240925,2,18,3.76,99.78,91.38
20240925,3,17,1.71,99.15,90.48
20240925,4,19,4.69,91.95,91.37
20240925,5,9,0.03,92.71,98.2
20240925,6,10,1.35,93.59,97.49
20240925,7,14,3.59,94.07,92.39
20240925,8,6,1.11,92.07,95.38
20240925,9,9,2.66,94.24,97.93
20240925,10,10,1.06,96.41,96.66
20240925,11,5,1.09,93.3,97.81
20240925,12,5,2.97,98.68,99.29
20240925,13,16,2.86,92.68,94.73
20240925,14,15,1.55,95.78,99.62
20240925,15,19,1.74,99.68,97.15
20240926,1,12,3.32,96.74,95.31
20240926,2,12,0.76,94.28,95.21
20240926,3,16,2.38,91.42,94.56
20240926,4,9,3.07,91.88,99.73
20240926,5,16,0.13,93.3,90.42
20240926,6,17,3.42,90.68,98.87
20240926,7,14,0.41,92.04,92.46
20240926,8,18,0.63,96.16,97.05
20240926,9,19,1.97,99.41,91.97
20240926,10,12,2.11,91.24,96.03
20240926,11,13,0.71,94.92,96.6
20240926,12,18,1.45,94.71,96.38
20240926,13,18,3.21,91.75,95.36
20240926,14,18,3.71,95.17,97.44
20240926,15,6,2.68,95.67,94.79
20240927,1,5,2.17,93.68,95.08
20240927,2,13,2.65,91.04,92.09
20240927,3,15,3.83,96.39,99.08
20240927,4,14,0.07,94.17,90.11
20240927,5,17,1.45,94.41,92.73
20240927,6,18,1.71,96.94,95.12
20240927,7,17,4.74,90.03,98.49
20240927,8,17,1.56,92.41,92.98
20240927,9,7,4.86,94.91,98.14
20240927,10,19,0.77,97.93,97.88
20240927,11,18,3.44,91.81,96.36
20240927,12,10,1.21,92.61,93.67
20240927,13,17,3.15,92.0,98.15
20240927,14,15,1.91,92.6,92.83
20240927,15,8,3.49,97.29,95.8
20240928,1,11,1.63,97.22,95.7
20240928,2,13,3.72,94.45,98.72
20240928,3,16,1.43,90.39,98.97
20240928,4,9,3.98,94.72,96.11
20240928,5,6,0.57,91.12,90.12
20240928,6,18,2.41,93.19,97.52
20240928,7,11,4.37,92.78,99.29
20240928,8,9,0.83,91.13,95.39
20240928,9,13,4.42,94.06,94.28
20240928,10,5,0.28,94.61,93.79
20240928,11,10,1.57,91.87,97.89
20240928,12,11,2.19,99.37,96.61
20240928,13,13,4.19,96.26,94.08
20240928,14,16,1.03,97.69,92.28
20240928,15,11,4.63,94.64,97.45
20240929,1,12,4.54,99.53,98.25
20240929,2,14,2.95,97.09,92.52
20240929,3,6,4.18,97.47,93.21
20240929,4,14,0.42,96.21,99.4
20240929,5,17,1.93,94.3,96.75
20240929,6,5,0.93,92.19,95.05
20240929,7,17,2.7,95.99,92.01
20240929,8,15,1.56,99.52,96.56
20240929,9,6,0.43,90.06,91.8
20240929,10,19,1.78,97.6,98.44
20240929,11,10,1.27,95.13,97.69
20240929,12,16,4.94,97.36,91.6
20240929,13,19,1.56,91.19,96.37
20240929,14,18,0.2,93.31,94.68
20240929,15,9,1.39,95.24,96.58
20240930,1,13,2.89,93.77,90.83
20240930,2,11,4.73,98.85,97.7
20240930,3,18,2.33,96.85,99.53
20240930,4,15,0.1,93.28,96.15
20240930,5,17,3.24,92.74,95.02
20240930,6,5,4.85,96.57,91.31
20240930,7,8,1.98,99.09,97.2
20240930,8,13,2.78,92.74,93.63
20240930,9,18,3.16,94.77,92.42
20240930,10,16,2.31,95.45,92.49
20240930,11,17,2.36,98.62,99.19
20240930,12,16,2.17,96.25,96.71
20240930,13,14,2.71,98.51,98.05
20240930,14,8,2.46,93.86,92.12
20240930,15,10,2.73,90.59,96.52
20241001,1,10,2.61,92.44,95.87
20241001,2,9,2.24,96.23,93.99
20241001,3,19,2.9,97.48,99.99
20241001,4,11,0.39,95.49,93.45
20241001,5,9,4.37,95.31,93.96
20241001,6,19,4.73,95.91,96.76
20241001,7,10,0.17,96.6,90.45
20241001,8,14,3.57,90.75,99.25
20241001,9,6,3.5,90.56,90.34
20241001,10,16,2.18,93.69,90.68
20241001,11,14,1.16,96.7,95.98
20241001,12,10,0.17,92.27,97.43
20241001,13,8,3.86,92.39,94.99
20241001,14,12,1.57,95.68,98.63
20241001,15,6,0.28,99.96,92.74
20241002,1,9,3.58,99.95,94.61
20241002,2,5,1.9,92.08,97.96
20241002,3,5,4.94,98.08,91.53
20241002,4,9,0.56,95.2,98.65
20241002,5,17,1.35,92.67,98.77
20241002,6,17,1.52,95.99,91.04
20241002,7,18,3.05,90.24,93.85
20241002,8,13,4.0,90.85,95.81
20241002,9,17,3.67,97.02,98.58
20241002,10,16,0.99,90.57,96.84
20241002,11,8,4.4,94.65,93.8
20241002,12,10,3.14,94.68,97.34
20241002,13,13,3.99,91.74,93.64
20241002,14,17,0.99,93.31,94.95
20241002,15,6,2.14,98.91,91.12
20241003,1,15,2.35,93.01,96.07
20241003,2,10,3.99,95.17,92.67
20241003,3,11,2.28,97.51,93.3
20241003,4,6,4.37,93.89,92.11
20241003,5,16,4.58,94.56,91.18
20241003,6,11,1.34,92.11,91.68
20241003,7,11,1.21,90.73,94.15
20241003,8,14,4.64,97.18,90.88
20241003,9,12,1.32,96.15,90.38
20241003,10,19,3.87,93.93,99.93
20241003,11,16,3.34,93.61,96.46
20241003,12,8,1.32,93.33,90.27
20241003,13,13,3.92,93.27,97.59
20241003,14,14,1.62,97.58,96.11
20241003,15,19,2.03,99.93,90.62
20241004,1,17,4.41,96.3,98.81
20241004,2,18,4.18,99.78,98.53
20241004,3,12,1.66,93.72,98.94
20241004,4,9,3.28,92.48,90.26
20241004,5,15,4.25,93.83,90.99
20241004,6,6,3.62,95.89,92.7
20241004,7,5,0.38,94.63,93.19
20241004,8,14,0.77,94.14,90.12
20241004,9,17,3.84,93.88,94.81
20241004,10,11,2.6,97.66,90.06
20241004,11,10,1.98,94.87,94.62
20241004,12,6,0.04,90.24,96.47
20241004,13,10,1.41,95.52,99.97
20241004,14,8,0.22,97.26,90.79
20241004,15,11,3.28,99.05,91.15
20241005,1,10,4.65,92.84,99.7
20241005,2,18,0.66,97.36,92.53
20241005,3,16,1.85,96.1,97.22
20241005,4,17,2.72,97.05,90.42
20241005,5,8,0.51,94.48,93.43
20241005,6,11,0.47,92.32,97.97
20241005,7,14,4.11,95.03,98.26
20241005,8,13,2.21,91.96,99.48
20241005,9,10,2.74,90.21,90.13
20241005,10,5,0.22,94.7,94.06
20241005,11,17,2.41,97.41,92.6
20241005,12,8,3.34,92.84,92.22
20241005,13,17,3.97,92.4,94.32
20241005,14,18,0.92,90.75,93.35
20241005,15,11,3.6,91.37,92.62
20241006,1,14,4.17,96.3,91.77
20241006,2,16,3.98,97.54,99.2
20241006,3,12,2.1,98.26,94.54
20241006,4,19,0.18,92.66,91.72
20241006,5,9,0.23,95.42,94.3
20241006,6,17,4.05,97.81,98.26
20241006,7,18,4.25,92.32,99.86
20241006,8,17,4.67,96.31,99.96
20241006,9,9,4.14,98.43,91.03
20241006,10,13,1.27,95.15,97.27
20241006,11,10,4.66,90.77,99.38
20241006,12,12,3.34,91.59,93.37
20241006,13,7,4.15,94.23,96.66
20241006,14,12,2.57,99.99,97.78
20241006,15,18,1.48,97.31,95.03
